alert_id,timestamp,agent_id,agent_name,rule_id,rule_description,severity,event_data
107375,2025-08-17T03:11:15Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=guest,src_ip=70.141.129.214"
107376,2025-08-10T23:43:12Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=devadmin,src_ip=235.148.58.235"
107377,2025-08-16T23:11:39Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
107378,2025-08-16T17:05:52Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=87%,process=java.exe"
107379,2025-08-09T04:46:24Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107380,2025-08-03T15:33:00Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=96%,process=chrome.exe"
107381,2025-08-16T04:56:58Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=89%,process=python.exe"
107382,2025-08-22T02:29:14Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=admin,src_ip=31.193.227.50"
107383,2025-08-11T06:06:00Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=47.52.23.189,port=22"
107384,2025-08-14T22:19:52Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=97%,process=nginx"
107385,2025-08-17T03:42:45Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=112.191.218.212"
107386,2025-08-16T23:39:42Z,003,ENDPOINT-LAPTOP-05,100001,Multiple failed SSH login attempts,7,"src_ip=227.245.223.71,username=service"
107387,2025-08-25T21:06:57Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=99.132.102.119"
107388,2025-08-22T15:12:44Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107389,2025-08-01T06:09:27Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=140.214.67.8"
107390,2025-08-03T07:25:30Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=72%,process=nginx"
107391,2025-08-08T16:46:30Z,001,WIN-SERVER-01,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107392,2025-08-06T07:18:24Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107393,2025-08-18T21:12:17Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107394,2025-08-03T17:43:28Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107395,2025-08-21T10:56:45Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=248.238.21.155,username=admin"
107396,2025-08-07T12:08:16Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=74%,process=java.exe"
107397,2025-08-11T10:40:34Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=177.12.64.141,username=guest"
107398,2025-08-22T20:01:30Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107399,2025-08-16T12:00:19Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107400,2025-08-09T03:16:40Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107401,2025-08-16T10:03:00Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107402,2025-08-19T14:10:34Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=183.207.170.1,username=service"
107403,2025-08-21T15:35:23Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=122.163.82.64,username=service"
107404,2025-08-25T22:29:24Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=81%,process=java.exe"
107405,2025-08-08T00:40:10Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=john.doe,src_ip=246.133.13.162"
107406,2025-08-25T00:01:20Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=john.doe,src_ip=33.196.203.133"
107407,2025-08-04T12:21:27Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=29.36.37.135,username=guest"
107408,2025-08-09T09:39:44Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107409,2025-08-04T22:40:14Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=94%,process=python.exe"
107410,2025-08-21T18:07:00Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107411,2025-08-20T09:14:46Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=93%,process=mysqld"
107412,2025-08-05T17:14:20Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=70%,process=chrome.exe"
107413,2025-08-15T05:49:18Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=admin,src_ip=108.188.254.104"
107414,2025-08-15T22:20:36Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=service,src_ip=4.168.121.228"
107415,2025-08-13T16:50:20Z,005,WIN-WORKSTATION-03,540,User privilege escalation detected,8,"username=john.doe,src_ip=173.35.169.95"
107416,2025-08-25T02:51:36Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=root,src_ip=98.172.2.202"
107417,2025-08-14T21:45:54Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=119.98.186.142,username=john.doe"
107418,2025-08-06T09:48:54Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=140.94.193.32"
107419,2025-08-18T12:24:36Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=john.doe,src_ip=154.18.227.21"
107420,2025-08-14T01:17:20Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=87.188.63.39,port=443"
107421,2025-08-04T08:23:39Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=root,src_ip=17.96.204.206"
107422,2025-08-23T18:20:30Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=234.252.86.21"
107423,2025-08-14T09:39:48Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=159.60.136.76,username=guest"
107424,2025-08-14T20:01:04Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107425,2025-08-09T16:18:45Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=148.181.189.4,username=guest"
107426,2025-08-16T17:29:18Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
107427,2025-08-24T09:09:04Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=22.133.88.124,port=3389"
107428,2025-08-01T06:11:24Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107429,2025-08-19T21:59:40Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=142.227.121.136,username=root"
107430,2025-08-17T18:27:30Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=devadmin,src_ip=67.223.103.50"
107431,2025-08-03T22:10:54Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=service,src_ip=203.143.199.241"
107432,2025-08-13T19:36:08Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=29.186.226.154,port=80"
107433,2025-08-18T13:12:12Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107434,2025-08-26T05:02:42Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=31.76.190.57,username=guest"
107435,2025-08-25T00:12:45Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=53.161.166.89,username=john.doe"
107436,2025-08-19T16:13:32Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=81%,process=python.exe"
107437,2025-08-09T16:38:57Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107438,2025-08-02T19:23:18Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=138.112.153.93,username=service"
107439,2025-08-15T15:17:10Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=service,src_ip=235.218.88.217"
107440,2025-08-18T15:40:00Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=devadmin,src_ip=81.140.30.65"
107441,2025-08-17T04:35:08Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=223.245.83.91,port=3389"
107442,2025-08-23T11:32:42Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=admin,src_ip=153.88.62.3"
107443,2025-08-06T06:07:03Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=guest,src_ip=232.241.194.100"
107444,2025-08-10T13:31:24Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107445,2025-08-16T22:35:25Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=68.128.177.222,port=3389"
107446,2025-08-15T03:12:24Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=service,src_ip=111.18.82.55"
107447,2025-08-22T02:48:35Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=27.229.43.223,username=admin"
107448,2025-08-26T04:06:56Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=150.38.205.131,port=80"
107449,2025-08-14T06:39:06Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107450,2025-08-16T18:42:30Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=231.25.77.74"
107451,2025-08-05T09:33:21Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=212.176.207.127,username=admin"
107452,2025-08-26T00:18:00Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107453,2025-08-22T05:17:18Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=47.156.65.246,port=443"
107454,2025-08-22T15:42:34Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=94.5.126.243,username=john.doe"
107455,2025-08-09T10:56:30Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107456,2025-08-18T22:47:28Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107457,2025-08-12T21:51:06Z,004,LINUX-SERVER-DB,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107458,2025-08-07T17:35:24Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=21.109.195.27"
107459,2025-08-10T11:54:50Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=225.5.197.92,username=service"
107460,2025-08-23T10:46:40Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=91.65.196.63,port=3389"
107461,2025-08-17T11:50:51Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=29.210.73.140,username=root"
107462,2025-08-14T05:08:06Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=96.239.61.44,username=service"
107463,2025-08-17T03:39:41Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
107464,2025-08-14T01:04:24Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=admin,src_ip=86.94.32.83"
107465,2025-08-21T17:40:00Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=120.90.159.251"
107466,2025-08-23T19:30:24Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
107467,2025-08-26T18:06:06Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=admin,src_ip=111.5.43.83"
107468,2025-08-17T20:31:00Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=service,src_ip=56.14.110.252"
107469,2025-08-07T17:49:42Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=70%,process=chrome.exe"
107470,2025-08-04T23:27:00Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
107471,2025-08-20T21:18:50Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=91%,process=java.exe"
107472,2025-08-21T16:03:28Z,003,ENDPOINT-LAPTOP-05,100001,Multiple failed SSH login attempts,7,"src_ip=131.50.192.212,username=admin"
107473,2025-08-23T11:43:00Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
107474,2025-08-02T07:08:30Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=162.148.154.228,username=root"
107475,2025-08-17T00:07:55Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=217.226.210.136,port=22"
107476,2025-08-01T04:09:12Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=217.113.29.140,username=service"
107477,2025-08-25T22:09:36Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107478,2025-08-16T11:49:22Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=86.47.198.55,port=80"
107479,2025-08-19T06:21:09Z,001,WIN-SERVER-01,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=20.231.63.8"
107480,2025-08-25T14:05:20Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107481,2025-08-14T12:10:36Z,004,LINUX-SERVER-DB,900001,High CPU usage detected,4,"cpu_usage=71%,process=python.exe"
107482,2025-08-14T18:27:18Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=83%,process=java.exe"
107483,2025-08-05T01:41:41Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=service,src_ip=22.56.118.241"
107484,2025-08-10T23:04:20Z,001,WIN-SERVER-01,100001,Multiple failed SSH login attempts,7,"src_ip=233.24.128.66,username=devadmin"
107485,2025-08-22T11:38:00Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=root,src_ip=169.167.91.114"
107486,2025-08-16T01:49:24Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107487,2025-08-10T12:46:10Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=devadmin,src_ip=78.160.108.66"
107488,2025-08-25T23:02:24Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=root,src_ip=68.194.183.236"
107489,2025-08-20T09:58:56Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=admin,src_ip=248.212.19.220"
107490,2025-08-25T12:47:50Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=root,src_ip=1.210.170.120"
107491,2025-08-13T13:43:15Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=91%,process=python.exe"
107492,2025-08-24T20:18:20Z,004,LINUX-SERVER-DB,540,User privilege escalation detected,8,"username=john.doe,src_ip=14.235.82.63"
107493,2025-08-24T22:27:48Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=91%,process=java.exe"
107494,2025-08-07T01:43:00Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
107495,2025-08-14T08:37:10Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=admin,src_ip=11.186.25.217"
107496,2025-08-06T19:30:32Z,005,WIN-WORKSTATION-03,18107,Multiple failed RDP login attempts,7,"src_ip=74.121.173.111,username=admin"
107497,2025-08-12T23:23:06Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=100%,process=python.exe"
107498,2025-08-10T15:11:18Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=96%,process=chrome.exe"
107499,2025-08-26T06:10:09Z,001,WIN-SERVER-01,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107500,2025-08-04T00:55:00Z,003,ENDPOINT-LAPTOP-05,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107501,2025-08-01T10:25:05Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
107502,2025-08-16T10:55:56Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107503,2025-08-13T05:52:03Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107504,2025-08-17T03:42:24Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=148.202.105.247"
107505,2025-08-19T09:57:40Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=guest,src_ip=116.120.177.100"
107506,2025-08-18T19:25:30Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107507,2025-08-25T22:28:29Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107508,2025-08-09T22:48:44Z,005,WIN-WORKSTATION-03,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107509,2025-08-16T23:47:36Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=devadmin,src_ip=68.35.235.87"
107510,2025-08-04T17:42:10Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=86.107.161.252,username=root"
107511,2025-08-18T05:06:18Z,002,LINUX-SERVER-02,540,User privilege escalation detected,8,"username=admin,src_ip=163.18.190.132"
107512,2025-08-01T04:10:24Z,005,WIN-WORKSTATION-03,4624,Successful user logon,3,"username=devadmin,src_ip=210.17.219.64"
107513,2025-08-10T21:54:42Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107514,2025-08-15T20:54:54Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\ransomware.bat
107515,2025-08-24T03:16:30Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=admin,src_ip=195.61.104.86"
107516,2025-08-02T21:55:52Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=137.87.225.20,port=8080"
107517,2025-08-20T13:48:45Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107518,2025-08-03T23:00:12Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107519,2025-08-25T19:15:15Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107520,2025-08-05T12:37:20Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=167.250.143.205,port=8080"
107521,2025-08-21T19:18:39Z,005,WIN-WORKSTATION-03,900001,High CPU usage detected,4,"cpu_usage=79%,process=nginx"
107522,2025-08-21T21:28:00Z,003,ENDPOINT-LAPTOP-05,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107523,2025-08-09T08:36:48Z,002,LINUX-SERVER-02,300004,Suspicious outbound network traffic,6,"dest_ip=136.58.91.165,port=80"
107524,2025-08-08T05:28:12Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107525,2025-08-17T00:36:40Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=80%,process=java.exe"
107526,2025-08-05T10:37:06Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=john.doe,src_ip=119.145.175.252"
107527,2025-08-13T19:21:09Z,005,WIN-WORKSTATION-03,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=2.122.144.190"
107528,2025-08-07T21:11:52Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=admin,src_ip=208.4.159.83"
107529,2025-08-27T03:25:00Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=devadmin,src_ip=242.141.4.239"
107530,2025-08-20T22:59:30Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107531,2025-08-13T21:36:28Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=service,src_ip=82.221.41.117"
107532,2025-08-25T22:22:32Z,001,WIN-SERVER-01,4624,Successful user logon,3,"username=john.doe,src_ip=53.2.33.94"
107533,2025-08-25T09:54:00Z,004,LINUX-SERVER-DB,100001,Multiple failed SSH login attempts,7,"src_ip=227.75.33.55,username=root"
107534,2025-08-02T22:02:28Z,003,ENDPOINT-LAPTOP-05,18107,MySQL unauthorized query attempt,6,"username=guest,src_ip=50.247.145.54"
107535,2025-08-13T05:01:40Z,005,WIN-WORKSTATION-03,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
107536,2025-08-20T08:43:12Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=86.104.89.193,username=devadmin"
107537,2025-08-10T05:55:22Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=87%,process=nginx"
107538,2025-08-15T11:35:08Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=153.22.35.239,username=root"
107539,2025-08-04T05:29:03Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=118.197.128.243,username=admin"
107540,2025-08-13T13:36:00Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=157.178.241.192,port=3389"
107541,2025-08-19T12:04:52Z,003,ENDPOINT-LAPTOP-05,4624,Successful user logon,3,"username=admin,src_ip=149.89.119.238"
107542,2025-08-25T00:07:30Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=93%,process=mysqld"
107543,2025-08-04T01:20:05Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=175.56.212.227,username=john.doe"
107544,2025-08-07T00:35:36Z,004,LINUX-SERVER-DB,300004,Suspicious outbound network traffic,6,"dest_ip=4.13.106.192,port=8080"
107545,2025-08-12T10:33:15Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107546,2025-08-12T12:41:12Z,001,WIN-SERVER-01,300004,Suspicious outbound network traffic,6,"dest_ip=112.215.66.54,port=4444"
107547,2025-08-10T02:01:28Z,002,LINUX-SERVER-02,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107548,2025-08-26T08:02:00Z,003,ENDPOINT-LAPTOP-05,900001,High CPU usage detected,4,"cpu_usage=93%,process=mysqld"
107549,2025-08-24T07:53:03Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=239.92.1.91,username=service"
107550,2025-08-10T16:47:30Z,005,WIN-WORKSTATION-03,300004,Suspicious outbound network traffic,6,"dest_ip=40.29.236.130,port=3389"
107551,2025-08-23T23:38:33Z,003,ENDPOINT-LAPTOP-05,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107552,2025-08-17T12:28:48Z,002,LINUX-SERVER-02,4624,Successful user logon,3,"username=service,src_ip=240.100.74.168"
107553,2025-08-02T03:16:29Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=57.75.148.117,port=3389"
107554,2025-08-11T03:24:24Z,005,WIN-WORKSTATION-03,100001,Multiple failed SSH login attempts,7,"src_ip=251.78.18.7,username=service"
107555,2025-08-11T20:13:40Z,001,WIN-SERVER-01,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
107556,2025-08-10T00:11:08Z,004,LINUX-SERVER-DB,18107,Multiple failed RDP login attempts,7,"src_ip=206.105.249.48,username=john.doe"
107557,2025-08-24T18:58:24Z,001,WIN-SERVER-01,540,User privilege escalation detected,8,"username=devadmin,src_ip=119.102.12.186"
107558,2025-08-27T05:50:00Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107559,2025-08-09T03:16:27Z,004,LINUX-SERVER-DB,4624,Successful user logon,3,"username=root,src_ip=2.47.55.251"
107560,2025-08-07T17:42:00Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=49.116.172.168,username=guest"
107561,2025-08-08T08:25:24Z,005,WIN-WORKSTATION-03,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107562,2025-08-20T18:43:32Z,001,WIN-SERVER-01,18107,Multiple failed RDP login attempts,7,"src_ip=178.30.246.228,username=devadmin"
107563,2025-08-11T14:12:03Z,002,LINUX-SERVER-02,100001,Multiple failed SSH login attempts,7,"src_ip=184.38.39.158,username=guest"
107564,2025-08-03T04:31:40Z,002,LINUX-SERVER-02,18107,Multiple failed RDP login attempts,7,"src_ip=171.163.47.133,username=root"
107565,2025-08-18T08:04:30Z,004,LINUX-SERVER-DB,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=120.95.10.166"
107566,2025-08-20T16:52:30Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107567,2025-08-09T05:34:58Z,002,LINUX-SERVER-02,200002,Malware detected,9,file=C:\Users\Public\trojan.dll
107568,2025-08-04T22:36:00Z,002,LINUX-SERVER-02,600003,USB storage device inserted,2,device_id=USB\\VID_0781&PID_5567
107569,2025-08-03T04:33:45Z,002,LINUX-SERVER-02,18107,MySQL unauthorized query attempt,6,"username=john.doe,src_ip=48.43.157.252"
107570,2025-08-26T14:00:40Z,004,LINUX-SERVER-DB,200002,Malware detected,9,file=C:\Users\Public\malicious.exe
107571,2025-08-13T04:19:29Z,001,WIN-SERVER-01,900001,High CPU usage detected,4,"cpu_usage=91%,process=chrome.exe"
107572,2025-08-16T03:52:36Z,003,ENDPOINT-LAPTOP-05,18107,Multiple failed RDP login attempts,7,"src_ip=94.189.248.44,username=service"
107573,2025-08-26T16:21:29Z,004,LINUX-SERVER-DB,5501,File integrity checksum changed,5,"file=/etc/passwd,hash_diff=true"
107574,2025-08-13T14:57:36Z,003,ENDPOINT-LAPTOP-05,540,User privilege escalation detected,8,"username=guest,src_ip=148.84.219.216"
107575,2025-08-22T11:31:15Z,003,ENDPOINT-LAPTOP-05,300004,Suspicious outbound network traffic,6,"dest_ip=132.34.22.136,port=4444"
107576,2025-08-11T20:57:04Z,002,LINUX-SERVER-02,900001,High CPU usage detected,4,"cpu_usage=93%,process=chrome.exe"
